index;uf;cidade;populacao_estimada;uf_name
1908;BA;Cansanção;34929;Bahia
1909;BA;Canudos;16832;Bahia
1910;BA;Capela do Alto Alegre;11597;Bahia
1911;BA;Capim Grosso;31055;Bahia
1912;BA;Caraíbas;8659;Bahia
1913;BA;Caravelas;22166;Bahia
1914;BA;Cardeal da Silva;9395;Bahia
1915;BA;Carinhanha;29118;Bahia
1916;BA;Casa Nova;73092;Bahia
1917;BA;Castro Alves;26369;Bahia
1918;BA;Catolândia;3619;Bahia
1919;BA;Catu;55222;Bahia
1920;BA;Caturama;9303;Bahia
1921;BA;Central;17293;Bahia
1922;BA;Chorrochó;11221;Bahia
1923;BA;Cícero Dantas;32636;Bahia
1924;BA;Cipó;17402;Bahia
1925;BA;Coaraci;16128;Bahia
1926;BA;Cocos;18835;Bahia
1927;BA;Conceição da Feira;22933;Bahia
1928;BA;Conceição do Almeida;17087;Bahia
1929;BA;Conceição do Coité;67394;Bahia
1930;BA;Conceição do Jacuípe;33631;Bahia
1931;BA;Conde;26223;Bahia
1932;BA;Condeúba;17113;Bahia
1933;BA;Contendas do Sincorá;4025;Bahia
1934;BA;Coração de Maria;22391;Bahia
1935;BA;Cordeiros;8667;Bahia
1936;BA;Coribe;14108;Bahia
1937;BA;Coronel João Sá;15549;Bahia
1938;BA;Correntina;32243;Bahia
1939;BA;Cotegipe;13756;Bahia
1940;BA;Cravolândia;5352;Bahia
1941;BA;Crisópolis;21219;Bahia
1942;BA;Cristópolis;13981;Bahia
1943;BA;Cruz das Almas;63923;Bahia
1944;BA;Curaçá;35065;Bahia
1945;BA;Dário Meira;10347;Bahia
1946;BA;Dias d'Ávila;83705;Bahia
1947;BA;Dom Basílio;12281;Bahia
1948;BA;Dom Macedo Costa;4072;Bahia
1949;BA;Elísio Medrado;8129;Bahia
1950;BA;Encruzilhada;15914;Bahia
1951;BA;Entre Rios;42014;Bahia
1952;BA;Esplanada;37902;Bahia
1953;BA;Euclides da Cunha;61112;Bahia
1954;BA;Eunápolis;115360;Bahia
1955;BA;Fátima;17801;Bahia
1956;BA;Feira da Mata;5656;Bahia
1957;BA;Feira de Santana;624107;Bahia
1958;BA;Filadélfia;16314;Bahia
1959;BA;Firmino Alves;5641;Bahia
1960;BA;Floresta Azul;10525;Bahia
1961;BA;Formosa do Rio Preto;26111;Bahia
1962;BA;Gandu;32778;Bahia
1963;BA;Gavião;4417;Bahia
1964;BA;Gentio do Ouro;11284;Bahia
1965;BA;Glória;15247;Bahia
1966;BA;Gongogi;6852;Bahia
1967;BA;Governador Mangabeira;20800;Bahia
1968;BA;Guajeru;6371;Bahia
1969;BA;Guanambi;85353;Bahia
1970;BA;Guaratinga;20565;Bahia
1971;BA;Heliópolis;12946;Bahia
1972;BA;Iaçu;23950;Bahia
1973;BA;Ibiassucê;8849;Bahia
1974;BA;Ibicaraí;21083;Bahia
1975;BA;Ibicoara;19990;Bahia
1976;BA;Ibicuí;16262;Bahia
1977;BA;Ibipeba;18421;Bahia
1978;BA;Ibipitanga;14989;Bahia
1979;BA;Ibiquera;4047;Bahia
1980;BA;Ibirapitanga;23433;Bahia
1981;BA;Ibirapuã;8740;Bahia
1982;BA;Ibirataia;14476;Bahia
1983;BA;Ibitiara;16463;Bahia
1984;BA;Ibititá;17048;Bahia
1985;BA;Ibotirama;27076;Bahia
1986;BA;Ichu;6232;Bahia
1987;BA;Igaporã;15661;Bahia
1988;BA;Igrapiúna;12963;Bahia
1989;BA;Iguaí;27006;Bahia
1990;BA;Ilhéus;157639;Bahia
1991;BA;Inhambupe;40720;Bahia
1992;BA;Ipecaetá;14229;Bahia
1993;BA;Ipiaú;45969;Bahia
1994;BA;Ipirá;59281;Bahia
1995;BA;Ipupiara;9954;Bahia
1996;BA;Irajuba;7295;Bahia
1997;BA;Iramaia;7874;Bahia
1998;BA;Iraquara;25728;Bahia
1999;BA;Irará;29305;Bahia
2000;BA;Irecê;74050;Bahia
2001;BA;Itabela;30901;Bahia
2002;BA;Itaberaba;64795;Bahia
2003;BA;Itabuna;214123;Bahia
2004;BA;Itacaré;29051;Bahia
2005;BA;Itaeté;16164;Bahia
2006;BA;Itagi;12140;Bahia
2007;BA;Itagibá;14331;Bahia
2008;BA;Itagimirim;6784;Bahia
2009;BA;Itaguaçu da Bahia;14650;Bahia
2010;BA;Itaju do Colônia;6515;Bahia
2011;BA;Itajuípe;20309;Bahia
2012;BA;Itamaraju;64423;Bahia
2013;BA;Itamari;7971;Bahia
2014;BA;Itambé;22474;Bahia
2015;BA;Itanagra;6433;Bahia
2016;BA;Itanhém;19231;Bahia
2017;BA;Itaparica;22440;Bahia
2018;BA;Itapé;8300;Bahia
2019;BA;Itapebi;10173;Bahia
2020;BA;Itapetinga;77408;Bahia
2021;BA;Itapicuru;36173;Bahia
2022;BA;Itapitanga;10284;Bahia
2023;BA;Itaquara;8375;Bahia
2024;BA;Itarantim;19937;Bahia
2025;BA;Itatim;14588;Bahia
2026;BA;Itiruçu;12482;Bahia
2027;BA;Itiúba;36140;Bahia
2028;BA;Itororó;20394;Bahia
2029;BA;Ituaçu;19095;Bahia
2030;BA;Ituberá;28870;Bahia
2031;BA;Iuiu;11038;Bahia
2032;BA;Jaborandi;8176;Bahia
2033;BA;Jacaraci;14855;Bahia
2034;BA;Jacobina;80749;Bahia
2035;BA;Jaguaquara;54913;Bahia
2036;BA;Jaguarari;33915;Bahia
2037;BA;Jaguaripe;19162;Bahia
2038;BA;Jandaíra;10742;Bahia
2039;BA;Jequié;156277;Bahia
2040;BA;Jeremoabo;40832;Bahia
2041;BA;Jiquiriçá;14576;Bahia
2042;BA;Jitaúna;10470;Bahia
2043;BA;João Dourado;25606;Bahia
2044;BA;Juazeiro;219544;Bahia
2045;BA;Jucuruçu;8856;Bahia
2046;BA;Jussara;15241;Bahia
2047;BA;Jussari;5706;Bahia
2048;BA;Jussiape;5777;Bahia
2049;BA;Lafaiete Coutinho;3663;Bahia
2050;BA;Lagoa Real;15870;Bahia
2051;BA;Laje;24214;Bahia
2052;BA;Lajedão;3993;Bahia
2053;BA;Lajedinho;3735;Bahia
2054;BA;Lajedo do Tabocal;8591;Bahia
2055;BA;Lamarão;8078;Bahia
2056;BA;Lapão;27323;Bahia
2057;BA;Lauro de Freitas;204669;Bahia
2058;BA;Lençóis;11586;Bahia
2059;BA;Licínio de Almeida;12357;Bahia
2060;BA;Livramento de Nossa Senhora;46372;Bahia
2061;BA;Luís Eduardo Magalhães;92671;Bahia
2062;BA;Macajuba;11318;Bahia
2063;BA;Macarani;19056;Bahia
2064;BA;Macaúbas;50481;Bahia
2065;BA;Macururé;7752;Bahia
2066;BA;Madre de Deus;21754;Bahia
2067;BA;Maetinga;2386;Bahia
2068;BA;Maiquinique;10294;Bahia
2069;BA;Mairi;18535;Bahia
2070;BA;Malhada;16875;Bahia
2071;BA;Malhada de Pedras;8326;Bahia
2072;BA;Manoel Vitorino;12944;Bahia
2073;BA;Mansidão;13822;Bahia
2074;BA;Maracás;19973;Bahia
2075;BA;Maragogipe;44902;Bahia
2076;BA;Maraú;20664;Bahia
2077;BA;Marcionílio Souza;10357;Bahia
2078;BA;Mascote;13619;Bahia
2079;BA;Mata de São João;47643;Bahia
2080;BA;Matina;12359;Bahia
2081;BA;Medeiros Neto;22741;Bahia
2082;BA;Miguel Calmon;25771;Bahia
2083;BA;Milagres;10838;Bahia
2084;BA;Mirangaba;18603;Bahia
2085;BA;Mirante;8264;Bahia
2086;BA;Monte Santo;49145;Bahia
2087;BA;Morpará;8476;Bahia
2088;BA;Morro do Chapéu;35466;Bahia
2089;BA;Mortugaba;12063;Bahia
2090;BA;Mucugê;8725;Bahia
2091;BA;Mucuri;42729;Bahia
2092;BA;Mulungu do Morro;10469;Bahia
2093;BA;Mundo Novo;27153;Bahia
2094;BA;Muniz Ferreira;7464;Bahia
2095;BA;Muquém do São Francisco;11479;Bahia
2096;BA;Muritiba;29420;Bahia
2097;BA;Mutuípe;22340;Bahia
2098;BA;Nazaré;28661;Bahia
2099;BA;Nilo Peçanha;14156;Bahia
2100;BA;Nordestina;13197;Bahia
2101;BA;Nova Canaã;16482;Bahia
2102;BA;Nova Fátima;7830;Bahia
2103;BA;Nova Ibiá;6518;Bahia
2104;BA;Nova Itarana;8328;Bahia
2105;BA;Nova Redenção;9126;Bahia
2106;BA;Nova Soure;27047;Bahia
2107;BA;Nova Viçosa;44170;Bahia
2108;BA;Novo Horizonte;12653;Bahia
2109;BA;Novo Triunfo;15445;Bahia
2110;BA;Olindina;28373;Bahia
2111;BA;Oliveira dos Brejinhos;21797;Bahia
2112;BA;Ouriçangas;8575;Bahia
2113;BA;Ourolândia;17567;Bahia
2114;BA;Palmas de Monte Alto;21840;Bahia
2115;BA;Palmeiras;9123;Bahia
2116;BA;Paramirim;21777;Bahia
2117;BA;Paratinga;32274;Bahia
2118;BA;Paripiranga;29124;Bahia
2119;BA;Pau Brasil;9550;Bahia
2120;BA;Paulo Afonso;119213;Bahia
2121;BA;Pé de Serra;13535;Bahia
2122;BA;Pedrão;7438;Bahia
2123;BA;Pedro Alexandre;16698;Bahia
2124;BA;Piatã;16854;Bahia
2125;BA;Pilão Arcado;35295;Bahia
2126;BA;Pindaí;16308;Bahia
2127;BA;Pindobaçu;20048;Bahia
2128;BA;Pintadas;10353;Bahia
2129;BA;Piraí do Norte;10050;Bahia
2130;BA;Piripá;10253;Bahia
2131;BA;Piritiba;25162;Bahia
2132;BA;Planaltino;9415;Bahia
2133;BA;Planalto;26581;Bahia
2134;BA;Poções;46885;Bahia
2135;BA;Pojuca;40401;Bahia
2136;BA;Ponto Novo;14729;Bahia
2137;BA;Porto Seguro;152529;Bahia
2138;BA;Potiraguá;6623;Bahia
2139;BA;Prado;28214;Bahia
2140;BA;Presidente Dutra;15180;Bahia
2141;BA;Presidente Jânio Quadros;12028;Bahia
2142;BA;Presidente Tancredo Neves;28272;Bahia
2143;BA;Queimadas;25428;Bahia
2144;BA;Quijingue;27672;Bahia
2145;BA;Quixabeira;8939;Bahia
2146;BA;Rafael Jambeiro;22643;Bahia
2147;BA;Remanso;41324;Bahia
2148;BA;Retirolândia;14588;Bahia
2149;BA;Riachão das Neves;22330;Bahia
2150;BA;Riachão do Jacuípe;33498;Bahia
2151;BA;Riacho de Santana;35757;Bahia
2152;BA;Ribeira do Amparo;14631;Bahia
2153;BA;Ribeira do Pombal;54097;Bahia
2154;BA;Ribeirão do Largo;4896;Bahia
2155;BA;Rio de Contas;12878;Bahia
2156;BA;Rio do Antônio;15521;Bahia
2157;BA;Rio do Pires;11672;Bahia
2158;BA;Rio Real;41209;Bahia
2159;BA;Rodelas;9548;Bahia
2160;BA;Ruy Barbosa;30900;Bahia
2161;BA;Salinas da Margarida;16047;Bahia
2162;BA;Salvador;2900319;Bahia
2163;BA;Santa Bárbara;20971;Bahia
2164;BA;Santa Brígida;13917;Bahia
2165;BA;Santa Cruz Cabrália;28058;Bahia
2166;BA;Santa Cruz da Vitória;6241;Bahia
2167;BA;Santa Inês;10583;Bahia
2168;BA;Santaluz;37704;Bahia
2169;BA;Santa Luzia;12308;Bahia
2170;BA;Santa Maria da Vitória;39707;Bahia
2171;BA;Santana;26792;Bahia
2172;BA;Santanópolis;8987;Bahia
2173;BA;Santa Rita de Cássia;28613;Bahia
2174;BA;Santa Terezinha;10520;Bahia
2175;BA;Santo Amaro;60190;Bahia
2176;BA;Santo Antônio de Jesus;103204;Bahia
2177;BA;Santo Estêvão;53666;Bahia
2178;BA;São Desidério;34764;Bahia
2179;BA;São Domingos;9085;Bahia
2180;BA;São Félix;14784;Bahia
2181;BA;São Félix do Coribe;15543;Bahia
2182;BA;São Felipe;21083;Bahia
2183;BA;São Francisco do Conde;40664;Bahia
2184;BA;São Gabriel;18785;Bahia
2185;BA;São Gonçalo dos Campos;38315;Bahia
2186;BA;São José da Vitória;5562;Bahia
2187;BA;São José do Jacuípe;10546;Bahia
2188;BA;São Miguel das Matas;11733;Bahia
2189;BA;São Sebastião do Passé;44554;Bahia
2190;BA;Sapeaçu;17421;Bahia
2191;BA;Sátiro Dias;17330;Bahia
2192;BA;Saubara;12163;Bahia
2193;BA;Saúde;12971;Bahia
2194;BA;Seabra;44370;Bahia
2195;BA;Sebastião Laranjeiras;11586;Bahia
2196;BA;Senhor do Bonfim;79813;Bahia
2197;BA;Serra do Ramalho;31362;Bahia
2198;BA;Sento Sé;41279;Bahia
2199;BA;Serra Dourada;17261;Bahia
2200;BA;Serra Preta;14531;Bahia
2201;BA;Serrinha;81693;Bahia
2202;BA;Serrolândia;13490;Bahia
2203;BA;Simões Filho;137117;Bahia
2204;BA;Sítio do Mato;13104;Bahia
2205;BA;Sítio do Quinto;9431;Bahia
2206;BA;Sobradinho;23274;Bahia
2207;BA;Souto Soares;17118;Bahia
2208;BA;Tabocas do Brejo Velho;12515;Bahia
2209;BA;Tanhaçu;20383;Bahia
2210;BA;Tanque Novo;17518;Bahia
2211;BA;Tanquinho;7936;Bahia
2212;BA;Taperoá;21421;Bahia
2213;BA;Tapiramutá;16939;Bahia
2214;BA;Teixeira de Freitas;164290;Bahia
2215;BA;Teodoro Sampaio;7296;Bahia
2216;BA;Teofilândia;22590;Bahia
2217;BA;Teolândia;15097;Bahia
2218;BA;Terra Nova;13018;Bahia
2219;BA;Tremedal;15996;Bahia
2220;BA;Tucano;50903;Bahia
2221;BA;Uauá;23991;Bahia
2222;BA;Ubaíra;19860;Bahia
2223;BA;Ubaitaba;18647;Bahia
2224;BA;Ubatã;27481;Bahia
2225;BA;Uibaí;13894;Bahia
2226;BA;Umburanas;19573;Bahia
2227;BA;Una;18108;Bahia
2228;BA;Urandi;16672;Bahia
2229;BA;Uruçuca;20312;Bahia
2230;BA;Utinga;19330;Bahia
2231;BA;Valença;97873;Bahia
2232;BA;Valente;29111;Bahia
2233;BA;Várzea da Roça;14135;Bahia
2234;BA;Várzea do Poço;9247;Bahia
2235;BA;Várzea Nova;12556;Bahia
2236;BA;Varzedo;8734;Bahia
2237;BA;Vera Cruz;44185;Bahia
2238;BA;Vereda;6105;Bahia
2239;BA;Vitória da Conquista;343643;Bahia
2240;BA;Wagner;9342;Bahia
2241;BA;Wanderley;12125;Bahia
2242;BA;Wenceslau Guimarães;20862;Bahia
2243;BA;Xique-Xique;46562;Bahia
2244;MG;Abadia dos Dourados;7022;Minas Gerais
2245;MG;Abaeté;23263;Minas Gerais
2246;MG;Abre Campo;13434;Minas Gerais
2247;MG;Acaiaca;3995;Minas Gerais
2248;MG;Açucena;9270;Minas Gerais
2249;MG;Água Boa;13319;Minas Gerais
2250;MG;Água Comprida;1986;Minas Gerais
2251;MG;Aguanil;4557;Minas Gerais
2252;MG;Águas Formosas;19285;Minas Gerais
2253;MG;Águas Vermelhas;13656;Minas Gerais
2254;MG;Aimorés;25116;Minas Gerais
2255;MG;Aiuruoca;5949;Minas Gerais
2256;MG;Alagoa;2657;Minas Gerais
2257;MG;Albertina;3015;Minas Gerais
2258;MG;Além Paraíba;35438;Minas Gerais
2259;MG;Alfenas;80973;Minas Gerais
2260;MG;Alfredo Vasconcelos;7052;Minas Gerais
2261;MG;Almenara;42380;Minas Gerais
2262;MG;Alpercata;7448;Minas Gerais
2263;MG;Alpinópolis;20059;Minas Gerais
2264;MG;Alterosa;14566;Minas Gerais
2265;MG;Alto Caparaó;5938;Minas Gerais
2266;MG;Alto Rio Doce;10723;Minas Gerais
2267;MG;Alvarenga;3783;Minas Gerais
2268;MG;Alvinópolis;15135;Minas Gerais
2269;MG;Alvorada de Minas;3605;Minas Gerais
2270;MG;Amparo do Serra;4643;Minas Gerais
2271;MG;Andradas;41704;Minas Gerais
2272;MG;Cachoeira de Pajeú;9470;Minas Gerais
2273;MG;Andrelândia;12189;Minas Gerais
2274;MG;Angelândia;8594;Minas Gerais
2275;MG;Antônio Carlos;11471;Minas Gerais
2276;MG;Antônio Dias;9233;Minas Gerais
2277;MG;Antônio Prado de Minas;1577;Minas Gerais
2278;MG;Araçaí;2360;Minas Gerais
2279;MG;Aracitaba;2056;Minas Gerais
2280;MG;Araçuaí;36715;Minas Gerais
2281;MG;Araguari;118361;Minas Gerais
2282;MG;Arantina;2779;Minas Gerais
2283;MG;Araponga;8467;Minas Gerais
2284;MG;Araporã;6992;Minas Gerais
2285;MG;Arapuá;2836;Minas Gerais
2286;MG;Araújos;9523;Minas Gerais
2287;MG;Araxá;108403;Minas Gerais
2288;MG;Arceburgo;10990;Minas Gerais
2289;MG;Arcos;40658;Minas Gerais
2290;MG;Areado;15288;Minas Gerais
2291;MG;Argirita;2681;Minas Gerais
2292;MG;Aricanduva;5305;Minas Gerais
2293;MG;Arinos;17850;Minas Gerais
2294;MG;Astolfo Dutra;14358;Minas Gerais
2295;MG;Ataléia;12496;Minas Gerais
2296;MG;Augusto de Lima;4833;Minas Gerais
2297;MG;Baependi;19249;Minas Gerais
2298;MG;Baldim;7780;Minas Gerais
2299;MG;Bambuí;23964;Minas Gerais
2300;MG;Bandeira;4738;Minas Gerais
2301;MG;Bandeira do Sul;5808;Minas Gerais
2302;MG;Barão de Cocais;33232;Minas Gerais
2303;MG;Barão de Monte Alto;5311;Minas Gerais
2304;MG;Barbacena;139061;Minas Gerais
2305;MG;Barra Longa;4905;Minas Gerais
2306;MG;Barroso;20981;Minas Gerais
2307;MG;Bela Vista de Minas;10269;Minas Gerais
2308;MG;Belmiro Braga;3422;Minas Gerais
2309;MG;Belo Horizonte;2530701;Minas Gerais
2310;MG;Belo Oriente;27277;Minas Gerais
2311;MG;Belo Vale;7723;Minas Gerais
2312;MG;Berilo;11813;Minas Gerais
2313;MG;Bertópolis;4609;Minas Gerais
2314;MG;Berizal;4792;Minas Gerais
2315;MG;Betim;450024;Minas Gerais
2316;MG;Bias Fortes;3282;Minas Gerais
2317;MG;Bicas;14612;Minas Gerais
2318;MG;Biquinhas;2482;Minas Gerais
2319;MG;Boa Esperança;40308;Minas Gerais
2320;MG;Bocaina de Minas;5088;Minas Gerais
2321;MG;Bocaiúva;50521;Minas Gerais
2322;MG;Bom Despacho;51436;Minas Gerais
2323;MG;Bom Jardim de Minas;6444;Minas Gerais
2324;MG;Bom Jesus da Penha;4270;Minas Gerais
2325;MG;Bom Jesus do Amparo;6182;Minas Gerais
2326;MG;Bom Jesus do Galho;14792;Minas Gerais
2327;MG;Bom Repouso;10527;Minas Gerais
2328;MG;Bom Sucesso;17612;Minas Gerais
2329;MG;Bonfim;6852;Minas Gerais
2330;MG;Bonfinópolis de Minas;5397;Minas Gerais
2331;MG;Bonito de Minas;11502;Minas Gerais
2332;MG;Borda da Mata;19809;Minas Gerais
2333;MG;Botelhos;14927;Minas Gerais
2334;MG;Botumirim;6259;Minas Gerais
2335;MG;Brasilândia de Minas;16950;Minas Gerais
2336;MG;Brasília de Minas;32460;Minas Gerais
2337;MG;Brás Pires;4255;Minas Gerais
2338;MG;Braúnas;4737;Minas Gerais
2339;MG;Brazópolis;14364;Minas Gerais
2340;MG;Brumadinho;41208;Minas Gerais
2341;MG;Bueno Brandão;10982;Minas Gerais
2342;MG;Buenópolis;10342;Minas Gerais
2343;MG;Bugre;3984;Minas Gerais
2344;MG;Buritis;25179;Minas Gerais
2345;MG;Buritizeiro;28184;Minas Gerais
2346;MG;Cabeceira Grande;7025;Minas Gerais
2347;MG;Cabo Verde;14074;Minas Gerais
2348;MG;Cachoeira da Prata;3580;Minas Gerais
2349;MG;Cachoeira de Minas;11609;Minas Gerais
2350;MG;Cachoeira Dourada;2720;Minas Gerais
2351;MG;Caetanópolis;11869;Minas Gerais
2352;MG;Caeté;45364;Minas Gerais
2353;MG;Caiana;5584;Minas Gerais
2354;MG;Cajuri;3961;Minas Gerais
2355;MG;Caldas;14600;Minas Gerais
2356;MG;Camacho;2839;Minas Gerais
2357;MG;Camanducaia;21831;Minas Gerais
2358;MG;Cambuí;30068;Minas Gerais
2359;MG;Cambuquira;12810;Minas Gerais
2360;MG;Campanário;3739;Minas Gerais
2361;MG;Campanha;16855;Minas Gerais
2362;MG;Campestre;21052;Minas Gerais
2363;MG;Campina Verde;19759;Minas Gerais
2364;MG;Campo Azul;3830;Minas Gerais
2365;MG;Campo Belo;54338;Minas Gerais
2366;MG;Campo do Meio;11648;Minas Gerais
2367;MG;Campo Florido;8383;Minas Gerais
2368;MG;Campos Altos;15661;Minas Gerais
2369;MG;Campos Gerais;28908;Minas Gerais
2370;MG;Canaã;4533;Minas Gerais
2371;MG;Canápolis;12251;Minas Gerais
2372;MG;Cana Verde;5585;Minas Gerais
2373;MG;Candeias;14890;Minas Gerais
2374;MG;Cantagalo;4575;Minas Gerais
2375;MG;Caparaó;5464;Minas Gerais
2376;MG;Capela Nova;4616;Minas Gerais
2377;MG;Capelinha;38321;Minas Gerais
2378;MG;Capetinga;6860;Minas Gerais
2379;MG;Capim Branco;9896;Minas Gerais
2380;MG;Capinópolis;16294;Minas Gerais
2381;MG;Capitão Andrade;5559;Minas Gerais
2382;MG;Capitão Enéas;15388;Minas Gerais
2383;MG;Capitólio;8693;Minas Gerais
2384;MG;Caputira;9318;Minas Gerais
2385;MG;Caraí;23872;Minas Gerais
2386;MG;Caranaíba;3150;Minas Gerais
2387;MG;Carandaí;25831;Minas Gerais
2388;MG;Carangola;33022;Minas Gerais
2389;MG;Caratinga;93124;Minas Gerais
2390;MG;Carbonita;9423;Minas Gerais
2391;MG;Careaçu;6826;Minas Gerais
2392;MG;Carlos Chagas;18516;Minas Gerais
2393;MG;Carmésia;2660;Minas Gerais
2394;MG;Carmo da Cachoeira;12193;Minas Gerais
2395;MG;Carmo da Mata;11546;Minas Gerais
2396;MG;Carmo de Minas;15031;Minas Gerais
2397;MG;Carmo do Cajuru;22900;Minas Gerais
2398;MG;Carmo do Paranaíba;30339;Minas Gerais
2399;MG;Carmo do Rio Claro;21310;Minas Gerais
2400;MG;Carmópolis de Minas;19756;Minas Gerais
2401;MG;Carneirinho;10103;Minas Gerais
2402;MG;Carrancas;4052;Minas Gerais
2403;MG;Carvalhópolis;3614;Minas Gerais
2404;MG;Carvalhos;4445;Minas Gerais
2405;MG;Casa Grande;2251;Minas Gerais
2406;MG;Cascalho Rico;3108;Minas Gerais
2407;MG;Cássia;17741;Minas Gerais
2408;MG;Conceição da Barra de Minas;3939;Minas Gerais
2409;MG;Cataguases;75942;Minas Gerais
2410;MG;Catas Altas;5465;Minas Gerais
2411;MG;Catas Altas da Noruega;3665;Minas Gerais
2412;MG;Catuji;6206;Minas Gerais
2413;MG;Catuti;4944;Minas Gerais
2414;MG;Caxambu;21566;Minas Gerais
2415;MG;Cedro do Abaeté;1150;Minas Gerais
2416;MG;Central de Minas;7059;Minas Gerais
2417;MG;Centralina;10343;Minas Gerais
2418;MG;Chácara;3216;Minas Gerais
2419;MG;Chalé;5695;Minas Gerais
2420;MG;Chapada do Norte;15334;Minas Gerais
2421;MG;Chapada Gaúcha;14217;Minas Gerais
2422;MG;Chiador;2657;Minas Gerais
2423;MG;Cipotânea;6811;Minas Gerais
2424;MG;Claraval;4873;Minas Gerais
2425;MG;Claro dos Poções;7478;Minas Gerais
2426;MG;Cláudio;29093;Minas Gerais
2427;MG;Coimbra;7631;Minas Gerais
2428;MG;Coluna;8810;Minas Gerais
2429;MG;Comendador Gomes;3128;Minas Gerais
2430;MG;Comercinho;6624;Minas Gerais
2431;MG;Conceição da Aparecida;10351;Minas Gerais
2432;MG;Conceição das Pedras;2814;Minas Gerais
2433;MG;Conceição das Alagoas;28782;Minas Gerais
2434;MG;Conceição de Ipanema;4581;Minas Gerais
2435;MG;Conceição do Mato Dentro;17438;Minas Gerais
2436;MG;Conceição do Pará;5558;Minas Gerais
2437;MG;Conceição do Rio Verde;13729;Minas Gerais
2438;MG;Conceição dos Ouros;11852;Minas Gerais
2439;MG;Cônego Marinho;7730;Minas Gerais
2440;MG;Confins;6867;Minas Gerais
2441;MG;Congonhal;12209;Minas Gerais
2442;MG;Congonhas;55836;Minas Gerais
2443;MG;Congonhas do Norte;5047;Minas Gerais
2444;MG;Conquista;6997;Minas Gerais
2445;MG;Conselheiro Lafaiete;130584;Minas Gerais
2446;MG;Conselheiro Pena;22975;Minas Gerais
2447;MG;Consolação;1786;Minas Gerais
2448;MG;Contagem;673849;Minas Gerais
2449;MG;Coqueiral;9099;Minas Gerais
2450;MG;Coração de Jesus;26620;Minas Gerais
2451;MG;Cordisburgo;8903;Minas Gerais
2452;MG;Cordislândia;3546;Minas Gerais
2453;MG;Corinto;23607;Minas Gerais
2454;MG;Coroaci;9897;Minas Gerais
2455;MG;Coromandel;27958;Minas Gerais
2456;MG;Coronel Fabriciano;110709;Minas Gerais
2457;MG;Coronel Murta;9209;Minas Gerais
2458;MG;Coronel Pacheco;3095;Minas Gerais
2459;MG;Coronel Xavier Chaves;3448;Minas Gerais
2460;MG;Córrego Danta;3168;Minas Gerais
2461;MG;Córrego do Bom Jesus;3685;Minas Gerais
2462;MG;Córrego Fundo;6425;Minas Gerais
2463;MG;Córrego Novo;2688;Minas Gerais
2464;MG;Couto de Magalhães de Minas;4436;Minas Gerais
2465;MG;Crisólita;6814;Minas Gerais
2466;MG;Cristais;13060;Minas Gerais
2467;MG;Cristália;5992;Minas Gerais
2468;MG;Cristiano Otoni;5161;Minas Gerais
2469;MG;Cristina;10211;Minas Gerais
2470;MG;Crucilândia;5072;Minas Gerais
2471;MG;Cruzeiro da Fortaleza;3651;Minas Gerais
2472;MG;Cruzília;15529;Minas Gerais
2473;MG;Cuparaque;5026;Minas Gerais
2474;MG;Curral de Dentro;7867;Minas Gerais
2475;MG;Curvelo;81085;Minas Gerais
2476;MG;Datas;5431;Minas Gerais
2477;MG;Delfim Moreira;8007;Minas Gerais
2478;MG;Delfinópolis;7146;Minas Gerais
2479;MG;Delta;10994;Minas Gerais
2480;MG;Descoberto;5044;Minas Gerais
2481;MG;Desterro de Entre Rios;7266;Minas Gerais
2482;MG;Desterro do Melo;2867;Minas Gerais
2483;MG;Diamantina;47924;Minas Gerais
2484;MG;Diogo de Vasconcelos;3779;Minas Gerais
2485;MG;Dionísio;7493;Minas Gerais
2486;MG;Divinésia;3430;Minas Gerais
2487;MG;Divino;20020;Minas Gerais
2488;MG;Divino das Laranjeiras;4969;Minas Gerais
2489;MG;Divinolândia de Minas;7655;Minas Gerais
2490;MG;Divinópolis;242505;Minas Gerais
2491;MG;Divisa Alegre;6946;Minas Gerais
2492;MG;Divisa Nova;6039;Minas Gerais
2493;MG;Divisópolis;11396;Minas Gerais
2494;MG;Dom Bosco;3635;Minas Gerais
2495;MG;Dom Cavati;5025;Minas Gerais
2496;MG;Dom Joaquim;4436;Minas Gerais
2497;MG;Dom Silvério;5227;Minas Gerais
2498;MG;Dom Viçoso;2992;Minas Gerais
2499;MG;Dona Euzébia;6664;Minas Gerais
2500;MG;Dores de Campos;10291;Minas Gerais
2501;MG;Dores de Guanhães;5139;Minas Gerais
2502;MG;Dores do Indaiá;13373;Minas Gerais
2503;MG;Dores do Turvo;4202;Minas Gerais
2504;MG;Doresópolis;1539;Minas Gerais
2505;MG;Douradoquara;1915;Minas Gerais
2506;MG;Durandé;7898;Minas Gerais
2507;MG;Elói Mendes;28556;Minas Gerais
2508;MG;Engenheiro Caldas;11268;Minas Gerais
2509;MG;Engenheiro Navarro;7240;Minas Gerais
2510;MG;Entre Folhas;5383;Minas Gerais
2511;MG;Entre Rios de Minas;15458;Minas Gerais
2512;MG;Ervália;19019;Minas Gerais
2513;MG;Esmeraldas;72512;Minas Gerais
2514;MG;Espera Feliz;25287;Minas Gerais
2515;MG;Espinosa;31603;Minas Gerais
2516;MG;Espírito Santo do Dourado;4728;Minas Gerais
2517;MG;Estiva;11416;Minas Gerais
